INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Shooting
197692916,5/27/2019,23:32:00,BRONX,42,0,,TRUE,18-24,M,BLACK,18-24,M,BLACK,"1,013,407","243,571",40.83518158,-73.89463443,1
197692916,5/27/2019,23:32:00,BRONX,42,0,,TRUE,<18,M,BLACK,18-24,M,BLACK,"1,013,407","243,571",40.83518158,-73.89463443,1
197706725,5/27/2019,23:00:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,"1,036,732","207,396",40.73578328,-73.8106258,1
197691092,5/27/2019,20:50:00,BROOKLYN,79,0,,FALSE,,,,18-24,M,BLACK,"1,000,286","186,745",40.67924234,-73.94218637,1
197691092,5/27/2019,20:50:00,BROOKLYN,79,0,,FALSE,,,,<18,M,BLACK,"1,000,286","186,745",40.67924234,-73.94218637,1
197691091,5/27/2019,18:53:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,"1,021,254","181,801",40.66560936,-73.86661702,1
197691091,5/27/2019,18:53:00,BROOKLYN,75,0,,TRUE,,,,25-44,M,BLACK,"1,021,254","181,801",40.66560936,-73.86661702,1
197691090,5/27/2019,18:00:00,BROOKLYN,67,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"998,235","173,191",40.64204307,-73.94960901,1
197691090,5/27/2019,18:00:00,BROOKLYN,67,0,,FALSE,<18,M,BLACK,18-24,M,BLACK,"998,235","173,191",40.64204307,-73.94960901,1
197665544,5/27/2019,2:46:00,QUEENS,113,0,,FALSE,,,,25-44,M,BLACK,"1,052,435","194,734",40.70092214,-73.75409174,1
197662445,5/26/2019,21:22:00,BROOKLYN,71,0,,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,002,498","181,698",40.66538517,-73.93422504,1
197662447,5/26/2019,21:01:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,WHITE,"1,019,237","189,214",40.68596456,-73.873849,1
197662446,5/26/2019,20:08:00,BROOKLYN,75,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,015,379","182,115",40.66649383,-73.88779254,1
197662446,5/26/2019,20:08:00,BROOKLYN,75,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,015,379","182,115",40.66649383,-73.88779254,1
197662446,5/26/2019,20:08:00,BROOKLYN,75,0,,FALSE,<18,M,BLACK,25-44,M,BLACK,"1,015,379","182,115",40.66649383,-73.88779254,1
197662446,5/26/2019,20:08:00,BROOKLYN,75,0,,TRUE,18-24,M,BLACK,25-44,M,BLACK,"1,015,379","182,115",40.66649383,-73.88779254,1
197662446,5/26/2019,20:08:00,BROOKLYN,75,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,"1,015,379","182,115",40.66649383,-73.88779254,1
197662446,5/26/2019,20:08:00,BROOKLYN,75,0,,TRUE,<18,M,BLACK,25-44,M,BLACK,"1,015,379","182,115",40.66649383,-73.88779254,1
197660700,5/26/2019,18:44:00,BROOKLYN,67,0,,FALSE,<18,M,BLACK,<18,M,BLACK,"1,006,437","176,073",40.64993679,-73.92004511,1
197660699,5/26/2019,14:00:00,BROOKLYN,77,0,,FALSE,,,,25-44,M,BLACK,"1,004,127","182,891",40.66865618,-73.92834966,1
197660693,5/26/2019,5:21:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,F,BLACK,"1,000,552","225,907",40.7867319,-73.94113247,1
197660693,5/26/2019,5:21:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,F,BLACK,"1,000,552","225,907",40.7867319,-73.94113247,1
197660693,5/26/2019,5:21:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,000,552","225,907",40.7867319,-73.94113247,1
197660693,5/26/2019,5:21:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,BLACK,"1,000,552","225,907",40.7867319,-73.94113247,1
197660695,5/25/2019,23:58:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,"1,014,557","181,661",40.66525055,-73.89075759,1
197660697,5/25/2019,23:40:00,QUEENS,100,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,"1,037,554","154,246",40.58989373,-73.8080799,1
197660694,5/25/2019,0:12:00,MANHATTAN,7,0,,FALSE,,,,25-44,M,BLACK,"988,664","200,228",40.71626346,-73.98407868,1
197654796,5/24/2019,22:13:00,BRONX,44,0,,FALSE,,,,18-24,M,BLACK,"1,006,954","242,413",40.83202215,-73.91795807,1
197654798,5/24/2019,20:29:00,BROOKLYN,67,0,,FALSE,,,,<18,M,BLACK,"1,004,363","176,942",40.65232696,-73.92751668,1
197655792,5/24/2019,16:11:00,BROOKLYN,70,0,,FALSE,<18,M,UNKNOWN,18-24,M,BLACK,"995,678","176,383",40.65080809,-73.95881729,1
197654797,5/24/2019,0:23:00,BRONX,49,0,,FALSE,,,,25-44,M,BLACK,"1,026,773","256,451",40.87047907,-73.84625102,1
197573448,5/23/2019,20:39:00,BROOKLYN,75,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,018,964","182,071",40.66635973,-73.87487014,1
197573447,5/23/2019,19:16:00,MANHATTAN,34,0,,FALSE,<18,M,BLACK,18-24,M,WHITE HISPANIC,"1,003,718","252,533",40.8598063,-73.92962232,1
197534776,5/23/2019,1:35:00,BRONX,40,2,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,WHITE HISPANIC,"1,007,857","235,590",40.81329259,-73.91471898,1
197534775,5/23/2019,0:20:00,BRONX,42,0,,FALSE,,,,25-44,M,BLACK,"1,014,875","244,467",40.83763587,-73.88932532,1
197525797,5/22/2019,22:19:00,MANHATTAN,28,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,"998,330","230,187",40.79848316,-73.94914747,1
197525242,5/22/2019,21:32:00,BRONX,42,0,,FALSE,,,,18-24,M,BLACK,"1,012,059","244,779",40.83850154,-73.8995008,1
197475508,5/21/2019,22:22:00,BROOKLYN,77,1,,FALSE,<18,M,BLACK,45-64,F,WHITE,"995,908","183,618",40.67066627,-73.95797591,1
197423972,5/20/2019,18:30:00,BRONX,45,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,BLACK,"1,032,380","259,229",40.87807502,-73.82595788,1
197423567,5/20/2019,4:30:00,QUEENS,108,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"998,672","211,187",40.74633258,-73.94795301,1
197381376,5/19/2019,18:37:00,QUEENS,103,0,,FALSE,,,,25-44,M,BLACK,"1,044,315","193,135",40.69659212,-73.78339071,1
197381382,5/19/2019,4:17:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,"1,007,709","178,177",40.65570853,-73.91545383,1
197381379,5/19/2019,2:30:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,WHITE HISPANIC,45-64,M,BLACK,"987,900","198,758",40.71222901,-73.98683548,1
197381384,5/18/2019,21:10:00,BRONX,46,0,,FALSE,,,,18-24,M,WHITE HISPANIC,"1,011,078","248,752",40.84940929,-73.9030302,1
197381383,5/18/2019,20:13:00,BROOKLYN,75,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"1,016,177","175,721",40.64894087,-73.88494631,1
197381381,5/18/2019,18:40:00,MANHATTAN,28,0,,FALSE,,,,18-24,M,BLACK HISPANIC,"996,922","233,397",40.80729586,-73.95422681,1
197381380,5/18/2019,9:53:00,MANHATTAN,32,0,,FALSE,25-44,F,BLACK,45-64,F,BLACK,"1,000,871","237,255",40.81787845,-73.93995242,1
197381377,5/18/2019,3:39:00,MANHATTAN,28,0,PVT HOUSE,FALSE,,,,25-44,M,BLACK,"998,495","229,943",40.79781318,-73.94855204,1
197381375,5/17/2019,23:59:00,BRONX,44,0,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK,"1,008,123","244,271",40.83711874,-73.91372715,1
197381374,5/17/2019,21:36:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS,TRUE,<18,M,BLACK,<18,M,BLACK,"999,126","235,493",40.81304537,-73.94626073,1
197293452,5/16/2019,22:01:00,BRONX,47,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"1,020,808","262,493",40.88708919,-73.86778567,1
197293452,5/16/2019,22:01:00,BRONX,47,0,,FALSE,18-24,M,BLACK,18-24,M,WHITE,"1,020,808","262,493",40.88708919,-73.86778567,1
197293450,5/16/2019,20:15:00,BROOKLYN,79,0,,FALSE,<18,M,BLACK,<18,M,BLACK,"1,000,422","192,120",40.69399523,-73.94168314,1
197293451,5/16/2019,19:26:00,BROOKLYN,77,0,,TRUE,18-24,M,BLACK,25-44,M,BLACK,"999,272","185,194",40.67498697,-73.94584563,1
197254458,5/15/2019,19:08:00,BRONX,46,0,,FALSE,18-24,M,BLACK,45-64,M,WHITE HISPANIC,"1,010,606","250,926",40.85537769,-73.90472772,1
197254458,5/15/2019,19:08:00,BRONX,46,0,,FALSE,18-24,M,BLACK,<18,M,WHITE HISPANIC,"1,010,606","250,926",40.85537769,-73.90472772,1
197254458,5/15/2019,19:08:00,BRONX,46,0,,FALSE,UNKNOWN,U,UNKNOWN,45-64,M,WHITE HISPANIC,"1,010,606","250,926",40.85537769,-73.90472772,1
197254458,5/15/2019,19:08:00,BRONX,46,0,,FALSE,UNKNOWN,U,UNKNOWN,<18,M,WHITE HISPANIC,"1,010,606","250,926",40.85537769,-73.90472772,1
197200331,5/14/2019,19:45:00,MANHATTAN,34,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,005,202","253,699",40.86300322,-73.92425384,1
197200331,5/14/2019,19:45:00,MANHATTAN,34,0,,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK,"1,005,202","253,699",40.86300322,-73.92425384,1
197200331,5/14/2019,19:45:00,MANHATTAN,34,0,,FALSE,25-44,M,WHITE,25-44,M,BLACK,"1,005,202","253,699",40.86300322,-73.92425384,1
197200331,5/14/2019,19:45:00,MANHATTAN,34,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,005,202","253,699",40.86300322,-73.92425384,1
197106407,5/11/2019,1:34:00,BRONX,47,0,SOCIAL CLUB/POLICY LOCATI,TRUE,25-44,M,BLACK,25-44,M,BLACK,"1,024,693","261,681",40.88484356,-73.85374009,1
197016009,5/9/2019,9:23:00,BROOKLYN,75,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,012,920","183,086",40.66916731,-73.89665222,1
197016008,5/9/2019,1:32:00,MANHATTAN,1,0,BAR/NIGHT CLUB,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK,"982,762","204,595",40.7282508,-74.00537012,1
197016008,5/9/2019,1:32:00,MANHATTAN,1,0,BAR/NIGHT CLUB,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"982,762","204,595",40.7282508,-74.00537012,1
196820305,5/4/2019,1:45:00,BRONX,48,0,,FALSE,,,,25-44,M,BLACK,"1,016,691","250,307",40.85365846,-73.8827342,1
197423973,5/3/2019,17:08:00,STATEN ISLAND,121,0,,FALSE,,,,25-44,F,WHITE HISPANIC,"944,564","168,983",40.63041514,-74.14297796,1
196820303,5/3/2019,14:24:00,MANHATTAN,28,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK,"997,399","230,992",40.8006941,-73.95250847,1
196730309,5/2/2019,14:35:00,BRONX,42,0,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK HISPANIC,25-44,M,BLACK,"1,014,588","242,096",40.83112916,-73.89037323,1
196678735,5/2/2019,0:23:00,BROOKLYN,75,0,,FALSE,45-64,M,BLACK,25-44,M,BLACK,"1,016,008","185,359",40.67539564,-73.88550994,1
196680983,5/2/2019,0:19:00,BRONX,46,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"1,010,447","252,191",40.85885021,-73.90529754,1
196630584,4/30/2019,18:29:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,U,BLACK,18-24,M,BLACK,"1,002,228","234,677",40.81079991,-73.9350567,1
196582021,4/30/2019,0:13:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,WHITE HISPANIC,"996,319","198,679",40.7120047,-73.95646733,1
196582020,4/29/2019,1:36:00,BRONX,44,0,,FALSE,,,,45-64,M,BLACK,"1,005,501","245,608",40.84079512,-73.92319852,1
196542452,4/27/2019,23:54:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,WHITE HISPANIC,"996,876","177,505",40.65388611,-73.95449784,1
196525187,4/27/2019,11:36:00,BRONX,48,0,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,18-24,M,BLACK HISPANIC,"1,013,952","247,178",40.84507993,-73.89264895,1
196414298,4/24/2019,23:15:00,BRONX,44,0,,FALSE,,,,25-44,M,BLACK,"1,009,069","244,907",40.83886177,-73.91030606,1
196414299,4/24/2019,14:58:00,BROOKLYN,71,0,,FALSE,,,,25-44,M,BLACK,"1,001,270","180,581",40.6623217,-73.93865428,1
196375777,4/24/2019,1:44:00,MANHATTAN,28,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,"999,029","231,931",40.80326882,-73.94661899,1
196364281,4/23/2019,22:54:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,"1,030,386","260,908",40.88269399,-73.83315683,1
196364280,4/23/2019,22:53:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK HISPANIC,"1,010,896","244,231",40.83700102,-73.90370601,1
196364279,4/23/2019,0:18:00,STATEN ISLAND,121,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"936,722","172,119",40.63898418,-74.1712523,1
196315233,4/22/2019,23:15:00,BRONX,42,0,,FALSE,,,,18-24,M,BLACK,"1,010,951","240,480",40.82670545,-73.90352217,1
196315234,4/22/2019,17:20:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,FALSE,65+,M,BLACK,45-64,M,BLACK,"1,006,938","187,372",40.68094876,-73.91820161,1
196315235,4/22/2019,17:01:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,"999,484","214,810",40.75627543,-73.94501433,1
204054325,4/21/2019,5:25:00,BRONX,52,0,,TRUE,25-44,M,BLACK,18-24,M,BLACK,"1,015,814","259,929",40.88007109,-73.88585905,1
196276907,4/20/2019,1:22:00,BRONX,40,0,,FALSE,,,,25-44,M,BLACK,"1,010,089","237,011",40.81718659,-73.90665021,1
196276904,4/20/2019,1:19:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,"988,740","194,815",40.70140602,-73.98380813,1
196276908,4/19/2019,17:43:00,QUEENS,105,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"1,056,792","192,445",40.69460475,-73.73840293,1
196276903,4/19/2019,0:12:00,QUEENS,113,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,053,637","190,566",40.68947265,-73.74979968,1
196276903,4/19/2019,0:12:00,QUEENS,113,0,,FALSE,25-44,M,BLACK,45-64,M,BLACK,"1,053,637","190,566",40.68947265,-73.74979968,1
196193415,4/18/2019,23:24:00,BROOKLYN,75,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,018,747","183,640",40.67066713,-73.87564432,1
196195745,4/18/2019,22:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK HISPANIC,"998,437","228,299",40.79330094,-73.948765,1
196195743,4/18/2019,21:54:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK HISPANIC,"989,021","200,767",40.7177427,-73.98279048,1
196193416,4/18/2019,19:50:00,BROOKLYN,75,0,,FALSE,,,,<18,M,BLACK,"1,017,353","185,387",40.67546757,-73.88066092,1
196193414,4/18/2019,18:05:00,BROOKLYN,88,0,,FALSE,,,,<18,F,BLACK,"990,027","191,934",40.69349759,-73.979169,1
196195746,4/18/2019,16:25:00,MANHATTAN,34,0,,FALSE,25-44,M,BLACK HISPANIC,UNKNOWN,U,UNKNOWN,"1,002,644","250,694",40.8547611,-73.93351,1
196193413,4/18/2019,13:53:00,QUEENS,108,0,DRUG STORE,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE,"1,007,610","211,185",40.746308,-73.91569614,1
196145427,4/17/2019,16:34:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,BLACK,"989,578","198,999",40.71288965,-73.98078255,1
196095817,4/16/2019,20:20:00,QUEENS,106,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,038,488","183,613",40.67049409,-73.80448103,1
196095818,4/16/2019,19:45:00,QUEENS,105,0,,FALSE,,,,25-44,M,BLACK,"1,057,395","201,036",40.71817996,-73.73613511,1
196095816,4/16/2019,17:40:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,"1,001,955","216,397",40.76062674,-73.93609108,1
196095819,4/16/2019,17:12:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,18-24,M,BLACK,"1,003,789","183,568",40.67051515,-73.92956611,1
196043547,4/15/2019,8:34:00,QUEENS,113,0,,FALSE,25-44,F,BLACK,25-44,M,BLACK HISPANIC,"1,043,652","190,369",40.68900458,-73.78580605,1
196043547,4/15/2019,8:34:00,QUEENS,113,0,,FALSE,25-44,M,UNKNOWN,25-44,M,BLACK HISPANIC,"1,043,652","190,369",40.68900458,-73.78580605,1
196000891,4/14/2019,18:35:00,MANHATTAN,30,0,GROCERY/BODEGA,TRUE,,,,45-64,M,WHITE HISPANIC,"997,098","237,847",40.81950962,-73.95358253,1
196000892,4/14/2019,14:03:00,BRONX,52,0,,FALSE,,,,18-24,M,BLACK,"1,010,728","252,491",40.85967278,-73.90428052,1
196000889,4/14/2019,3:35:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,"990,832","202,826",40.723393,-73.97625544,1
196000890,4/14/2019,3:03:00,BRONX,52,0,,FALSE,,,,25-44,M,BLACK HISPANIC,"1,010,032","252,384",40.85938116,-73.90679705,1
196000888,4/14/2019,0:50:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,"1,007,628","183,445",40.67016824,-73.91572749,1
196000888,4/14/2019,0:50:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,"1,007,628","183,445",40.67016824,-73.91572749,1
195978521,4/13/2019,6:04:00,QUEENS,103,0,,TRUE,,,,45-64,M,BLACK,"1,042,298","192,835",40.69578215,-73.79066712,1
195978522,4/13/2019,1:50:00,QUEENS,110,0,,TRUE,,,,25-44,M,WHITE HISPANIC,"1,022,285","212,504",40.74987737,-73.86272726,1
196000887,4/13/2019,0:01:00,MANHATTAN,32,0,BAR/NIGHT CLUB,FALSE,,,,25-44,F,BLACK,"1,001,406","241,015",40.82819756,-73.93800994,1
195907494,4/11/2019,3:10:00,MANHATTAN,32,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,001,288","238,999",40.82266445,-73.93844144,1
195854214,4/10/2019,18:05:00,BRONX,48,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"1,015,010","250,473",40.8541201,-73.88880989,1
195854769,4/10/2019,16:11:00,BROOKLYN,67,0,,TRUE,,,,18-24,M,BLACK,"1,000,243","171,648",40.63780447,-73.9423772,1
195799804,4/9/2019,18:20:00,QUEENS,115,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,021,031","216,635",40.76122121,-73.86723054,1
195799803,4/9/2019,12:25:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK,"986,229","148,311",40.57376338,-73.99287776,1
195744020,4/8/2019,21:35:00,BROOKLYN,79,0,GROCERY/BODEGA,FALSE,,,,25-44,M,BLACK,"997,892","189,416",40.68657764,-73.95081212,1
195743584,4/8/2019,20:35:00,STATEN ISLAND,120,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"949,942","170,297",40.63404425,-74.12360937,1
195743585,4/8/2019,19:40:00,BROOKLYN,77,0,,FALSE,,,,18-24,M,BLACK,"1,002,318","184,652",40.67349361,-73.93486595,1
195743583,4/8/2019,16:00:00,BROOKLYN,75,0,FAST FOOD,FALSE,,,,25-44,M,BLACK,"1,012,266","186,110",40.6774696,-73.89899718,1
195743581,4/8/2019,11:55:00,QUEENS,115,0,MULTI DWELL - APT BUILD,TRUE,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,017,904","212,282",40.7492858,-73.87854006,1
195743582,4/8/2019,4:25:00,BROOKLYN,71,0,HOSPITAL,FALSE,,,,25-44,M,BLACK,"1,002,530","179,472",40.65927523,-73.93411573,1
195700548,4/7/2019,15:27:00,QUEENS,105,0,,FALSE,,,,45-64,M,BLACK,"1,056,164","181,089",40.66344036,-73.74078877,1
195699916,4/7/2019,9:53:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,"1,004,666","181,265",40.66419195,-73.92641162,1
195699915,4/7/2019,5:15:00,QUEENS,110,0,,FALSE,,,,18-24,M,BLACK HISPANIC,"1,018,767","207,199",40.73533092,-73.87545147,1
195699915,4/7/2019,5:15:00,QUEENS,110,0,,FALSE,,,,<18,M,BLACK HISPANIC,"1,018,767","207,199",40.73533092,-73.87545147,1
195699913,4/7/2019,3:15:00,BRONX,47,2,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,027,514","261,656",40.88476156,-73.84353818,1
195699914,4/7/2019,1:45:00,MANHATTAN,32,0,BAR/NIGHT CLUB,FALSE,25-44,M,BLACK,18-24,M,BLACK,"1,001,841","235,976",40.81436608,-73.93645132,1
195699912,4/6/2019,20:20:00,BRONX,40,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"1,006,022","238,221",40.82051866,-73.92133955,1
195700547,4/6/2019,12:58:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,45-64,M,BLACK,"989,961","192,624",40.69539153,-73.97940642,1
195604250,4/4/2019,22:35:00,BROOKLYN,67,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,004,757","178,619",40.65692905,-73.92609166,1
195604251,4/4/2019,21:10:00,QUEENS,105,0,,FALSE,,,,25-44,M,ASIAN / PACIFIC ISLANDER,"1,057,564","200,120",40.71566437,-73.73553543,1
195553175,4/3/2019,14:00:00,BRONX,42,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,011,134","241,668",40.82996561,-73.90285618,1
195553175,4/3/2019,14:00:00,BRONX,42,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,"1,011,134","241,668",40.82996561,-73.90285618,1
195440618,4/1/2019,22:21:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,010,674","239,150",40.82305581,-73.9045283,1
195396614,3/31/2019,21:16:00,BROOKLYN,71,0,,FALSE,,,,18-24,M,BLACK,"997,631","178,916",40.65775789,-73.95177405,1
195396618,3/31/2019,7:29:00,BROOKLYN,79,0,,FALSE,18-24,M,BLACK,25-44,F,BLACK,"1,001,063","186,966",40.67984749,-73.93938447,1
195396616,3/31/2019,5:05:00,BROOKLYN,75,0,GROCERY/BODEGA,FALSE,,,,25-44,M,BLACK,"1,015,774","180,556",40.66221332,-73.886376,1
195397264,3/31/2019,3:30:00,BRONX,40,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,004,261","234,901",40.81141035,-73.92771191,1
195396617,3/30/2019,23:30:00,BROOKLYN,77,0,,FALSE,,,,25-44,M,BLACK,"998,854","184,734",40.67372507,-73.94735355,1
195396615,3/30/2019,21:30:00,BROOKLYN,70,0,GROCERY/BODEGA,FALSE,,,,18-24,M,BLACK,"994,871","177,892",40.65495097,-73.96172317,1
195396615,3/30/2019,21:30:00,BROOKLYN,70,0,GROCERY/BODEGA,FALSE,,,,<18,M,BLACK,"994,871","177,892",40.65495097,-73.96172317,1
195396612,3/30/2019,0:50:00,QUEENS,113,0,,FALSE,,,,18-24,M,BLACK,"1,046,315","187,088",40.67998074,-73.77623391,1
195396612,3/30/2019,0:50:00,QUEENS,113,0,,FALSE,,,,25-44,M,BLACK,"1,046,315","187,088",40.67998074,-73.77623391,1
195303946,3/28/2019,7:45:00,QUEENS,108,0,,FALSE,25-44,M,UNKNOWN,45-64,M,UNKNOWN,"1,004,902","211,595",40.74744008,-73.92546794,1
195254733,3/27/2019,13:43:00,MANHATTAN,34,0,,TRUE,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,"1,003,064","249,581",40.85170536,-73.93199489,1
195203576,3/26/2019,2:25:00,BROOKLYN,77,0,,FALSE,,,,18-24,M,BLACK,"994,109","187,431",40.68113428,-73.96445548,1
195145308,3/25/2019,16:08:00,BRONX,40,0,,FALSE,,,,25-44,M,BLACK HISPANIC,"1,008,860","233,679",40.80804469,-73.91110256,1
195102370,3/24/2019,0:10:00,BROOKLYN,63,0,PVT HOUSE,FALSE,,,,25-44,M,BLACK,"1,006,739","165,849",40.62187333,-73.91899085,1
195102369,3/23/2019,20:47:00,QUEENS,101,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,044,821","156,440",40.59586912,-73.78189543,1
195102367,3/23/2019,15:50:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC,"1,026,591","262,398",40.88680259,-73.84687149,1
195102364,3/23/2019,5:44:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,WHITE HISPANIC,"999,025","193,414",40.6975494,-73.94671806,1
195102368,3/22/2019,22:25:00,BRONX,48,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK HISPANIC,"1,013,667","246,291",40.84264633,-73.89368292,1
195102368,3/22/2019,22:25:00,BRONX,48,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,<18,M,BLACK HISPANIC,"1,013,667","246,291",40.84264633,-73.89368292,1
195102365,3/22/2019,22:05:00,BROOKLYN,77,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,"994,239","186,637",40.67895479,-73.96398796,1
195102366,3/22/2019,15:01:00,BRONX,42,0,,FALSE,,,,25-44,M,BLACK,"1,011,260","240,722",40.82736873,-73.90240468,1
195013388,3/21/2019,21:25:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,45-64,F,BLACK,"990,281","192,762",40.69577009,-73.97825231,1
195013387,3/21/2019,18:20:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,WHITE HISPANIC,<18,M,BLACK,"1,005,386","235,950",40.81428694,-73.92364456,1
